C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_34_554.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_34_554.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_34_554.jpg, 0, 1, 0, 12.08491
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_34_691.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_34_691.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_34_691.jpg, 0, 1, 0, 13.42493
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_34_790.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_34_790.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_34_790.jpg, 0, 1, 0, 14.67607
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_34_895.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_34_895.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_34_895.jpg, 0, 1, 0, 15.44695
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_002.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_002.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_002.jpg, 0, 1, 0, 16.75131
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_107.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_107.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_107.jpg, -0.09699763, 1, 0, 18.00228
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_212.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_212.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_212.jpg, 0, 1, 0, 18.86413
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_315.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_315.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_315.jpg, 0, 1, 0, 20.10977
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_423.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_423.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_423.jpg, 0, 1, 0, 21.20812
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_522.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_522.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_522.jpg, 0, 1, 0, 22.14851
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_625.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_625.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_625.jpg, 0, 1, 0, 23.16259
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_729.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_729.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_729.jpg, 0, 1, 0, 24.12782
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_830.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_830.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_830.jpg, -0.2608078, 1, 0, 25.0486
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_35_934.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_35_934.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_35_934.jpg, -0.02375258, 1, 0, 26.00208
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_042.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_042.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_042.jpg, 0, 1, 0, 27.13369
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_147.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_147.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_147.jpg, 0, 1, 0, 28.06874
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_256.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_256.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_256.jpg, 0, 1, 0, 29.17874
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_364.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_364.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_364.jpg, 0, 1, 0, 30.09356
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_466.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_466.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_466.jpg, 0, 1, 0, 30.19024
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_568.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_568.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_568.jpg, 0, 1, 0, 30.19032
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_674.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_674.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_674.jpg, 0, 1, 0, 30.19027
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_785.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_785.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_785.jpg, 0, 1, 0, 30.19058
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_890.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_890.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_890.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_36_990.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_36_990.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_36_990.jpg, 0, 1, 0, 30.19031
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_37_091.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_37_091.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_37_091.jpg, 0, 1, 0, 30.1903
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_37_194.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_37_194.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_37_194.jpg, 0, 1, 0, 30.19032
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_37_298.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_37_298.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_37_298.jpg, -0.3079, 1, 0, 30.16827
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_37_402.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_37_402.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_37_402.jpg, 0, 1, 0, 30.18982
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_37_506.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_37_506.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_37_506.jpg, 0, 1, 0, 30.1902
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_37_609.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_37_609.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_37_609.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_37_716.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_37_716.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_37_716.jpg, 0, 1, 0, 30.19031
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_37_818.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_37_818.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_37_818.jpg, 0, 1, 0, 30.19011
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_37_928.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_37_928.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_37_928.jpg, 0, 1, 0, 30.19032
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_029.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_029.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_029.jpg, 0, 1, 0, 30.19025
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_132.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_132.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_132.jpg, 0, 1, 0, 30.19028
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_232.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_232.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_232.jpg, 0, 1, 0, 30.19028
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_339.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_339.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_339.jpg, 0, 1, 0, 30.19031
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_444.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_444.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_444.jpg, 0, 1, 0, 30.19035
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_553.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_553.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_553.jpg, 0, 1, 0, 30.19033
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_659.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_659.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_659.jpg, -0.1956104, 1, 0, 30.1797
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_760.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_760.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_760.jpg, 0, 1, 0, 30.19003
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_869.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_869.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_869.jpg, 0, 1, 0, 30.19023
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_38_967.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_38_967.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_38_967.jpg, 0, 1, 0, 30.19032
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_39_071.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_39_071.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_39_071.jpg, 0, 1, 0, 30.19048
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_39_177.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_39_177.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_39_177.jpg, 0, 1, 0, 30.19024
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_39_283.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_39_283.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_39_283.jpg, -0.1696479, 1, 0, 30.18311
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_39_458.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_39_458.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_39_458.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_39_560.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_39_560.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_39_560.jpg, 0, 1, 0, 30.19031
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_39_666.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_39_666.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_39_666.jpg, 0, 1, 0, 30.1903
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_39_773.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_39_773.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_39_773.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_39_881.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_39_881.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_39_881.jpg, -0.321136, 1, 0, 30.16706
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_39_985.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_39_985.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_39_985.jpg, -0.4248098, 1, 0, 30.16834
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_40_090.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_40_090.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_40_090.jpg, -0.1103456, 1, 0, 30.19237
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_40_198.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_40_198.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_40_198.jpg, 0, 1, 0, 30.18939
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_40_298.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_40_298.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_40_298.jpg, 0, 1, 0, 30.19024
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_40_404.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_40_404.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_40_404.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_40_511.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_40_511.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_40_511.jpg, 0, 1, 0, 30.19031
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_40_621.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_40_621.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_40_621.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_40_731.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_40_731.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_40_731.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_40_838.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_40_838.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_40_838.jpg, 0, 1, 0, 30.1903
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_40_943.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_40_943.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_40_943.jpg, 0, 1, 0, 30.19031
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_046.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_046.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_046.jpg, 0, 1, 0, 30.19031
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_148.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_148.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_148.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_249.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_249.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_249.jpg, 0, 1, 0, 30.19028
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_353.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_353.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_353.jpg, 0, 1, 0, 30.19059
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_458.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_458.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_458.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_568.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_568.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_568.jpg, 0, 1, 0, 30.19064
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_672.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_672.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_672.jpg, 0, 1, 0, 30.19027
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_774.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_774.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_774.jpg, 0, 1, 0, 30.19027
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_877.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_877.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_877.jpg, 0, 1, 0, 30.19029
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_41_978.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_41_978.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_41_978.jpg, 0, 1, 0, 30.19028
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_42_081.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_42_081.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_42_081.jpg, 0, 1, 0, 30.19032
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_42_182.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_42_182.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_42_182.jpg, 0, 1, 0, 30.1903
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_42_288.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_42_288.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_42_288.jpg, 0, 1, 0, 30.19032
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_42_389.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_42_389.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_42_389.jpg, -0.1278083, 1, 0, 30.18612
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_42_490.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_42_490.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_42_490.jpg, 0, 1, 0, 30.1902
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_42_590.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_42_590.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_42_590.jpg, 0, 1, 0, 30.18993
C:\Users\vishal\Desktop\Data\IMG\center_2021_03_22_14_44_42_694.jpg, C:\Users\vishal\Desktop\Data\IMG\left_2021_03_22_14_44_42_694.jpg, C:\Users\vishal\Desktop\Data\IMG\right_2021_03_22_14_44_42_694.jpg, 0, 1, 0, 30.19025
